purchase_order_id,order_date,supplier_id,component_id,quantity,received_quantity,defective_quantity,unit_cost_eur,delivery_delay_days,lithium_index,metals_index,industrial_energy_index,supplier_name,country,country_risk,contract_tier,component,commodity_family,standard_unit_cost_eur,commodity_exposure,energy_exposure,actual_spend_eur,standard_spend_eur,ppv_eur,price_variance_pct,defect_rate,on_time,month,anomaly_score,is_anomaly,anomaly_reason
PO-000596,2024-01-19,SUP-004,CMP-003,5097,5097,76,7.41,5,112.92,95.52,119.09,Supplier A05,PL,19,Preferred,Copper busbar,Copper,7.2,0.4,0.11,37768.770000000004,36698.4,1070.3700000000026,2.9166666666666563,0.014910731803021385,False,2024-01,0.7821,False,Multivariate exception
PO-003233,2024-01-19,SUP-030,CMP-006,5365,5365,51,29.52,4,112.92,95.52,119.09,Supplier B05,CZ,17,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,158374.8,150220.0,8154.799999999988,5.428571428571427,0.00950605778191985,False,2024-01,0.7042,False,Multivariate exception
PO-001087,2024-01-19,SUP-011,CMP-000,5850,5850,82,34.63,-2,112.92,95.52,119.09,Supplier A12,DE,12,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,202585.50000000003,181350.0,21235.50000000003,11.709677419354847,0.014017094017094018,True,2024-01,1.2421,False,Multivariate exception
PO-001969,2024-01-19,SUP-007,CMP-000,5496,5496,38,33.75,3,112.92,95.52,119.09,Supplier A08,DE,12,Strategic,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,185490.0,170376.0,15114.0,8.870967741935477,0.006914119359534207,False,2024-01,0.9446,False,Multivariate exception
PO-000174,2024-01-19,SUP-011,CMP-006,1198,1198,14,27.81,1,112.92,95.52,119.09,Supplier A12,DE,12,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,33316.38,33544.0,-227.62000000000262,-0.6785714285714284,0.011686143572621035,True,2024-01,0.0,False,Multivariate exception
PO-000258,2024-01-20,SUP-003,CMP-004,703,703,15,79.58,1,112.97,95.6,119.15,Supplier A04,KR,21,Approved,Battery cell,Multi-material,74.0,0.52,0.18,55944.74,52022.0,3922.739999999998,7.540540540540541,0.021337126600284494,True,2024-01,0.8832,False,Multivariate exception
PO-003493,2024-01-20,SUP-012,CMP-000,4053,4053,92,33.3,0,112.97,95.6,119.15,Supplier A13,HU,24,Strategic,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,134964.9,125643.0,9321.899999999994,7.4193548387096575,0.022699235134468296,True,2024-01,0.9271,False,Multivariate exception
PO-001352,2024-01-20,SUP-030,CMP-008,4213,4213,97,18.47,2,112.97,95.6,119.15,Supplier B05,CZ,17,Preferred,High-voltage connector,Copper/Electronics,18.0,0.18,0.1,77814.11,75834.0,1980.1100000000006,2.6111111111110974,0.023023973415618324,True,2024-01,0.6863,False,Multivariate exception
PO-004391,2024-01-20,SUP-009,CMP-004,2381,2381,25,86.61,6,112.97,95.6,119.15,Supplier A10,CN,42,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,206218.41,176194.0,30024.410000000003,17.04054054054054,0.010499790004199917,False,2024-01,2.1628,False,High unit-price variance
PO-000747,2024-01-21,SUP-025,CMP-000,5210,5210,33,34.16,6,113.02,95.68,119.21,Supplier A26,KR,21,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,177973.59999999998,161510.0,16463.599999999977,10.193548387096762,0.006333973128598848,False,2024-01,1.4101,False,Multivariate exception
PO-002601,2024-01-21,SUP-012,CMP-001,4647,4647,26,9.05,4,113.02,95.68,119.21,Supplier A13,HU,24,Strategic,Anode graphite,Graphite,9.4,0.47,0.13,42055.350000000006,43681.8,-1626.449999999997,-3.7234042553191404,0.005595007531740908,False,2024-01,0.5723,False,Multivariate exception
PO-003005,2024-01-22,SUP-007,CMP-004,5925,5925,38,82.15,6,113.07,95.76,119.27,Supplier A08,DE,12,Strategic,Battery cell,Multi-material,74.0,0.52,0.18,486738.75000000006,438450.0,48288.75000000006,11.013513513513518,0.006413502109704641,False,2024-01,1.4915,False,Multivariate exception
PO-000481,2024-01-22,SUP-013,CMP-009,4894,4894,122,13.74,1,113.07,95.76,119.27,Supplier A14,CN,42,Approved,Pack seal & insulation,Polymers,13.0,0.06,0.14,67243.56,63622.0,3621.5599999999977,5.692307692307685,0.024928483857785042,True,2024-01,0.8954,False,Multivariate exception
PO-002180,2024-01-22,SUP-008,CMP-005,2331,2331,30,119.28,4,113.07,95.76,119.27,Supplier A09,CN,42,Preferred,Battery management system,Electronics,118.0,0.08,0.09,278041.68,275058.0,2983.679999999993,1.0847457627118695,0.01287001287001287,False,2024-01,0.5729,False,Multivariate exception
PO-002671,2024-01-22,SUP-038,CMP-001,1363,1363,23,8.66,1,113.07,95.76,119.27,Supplier B13,PT,15,Preferred,Anode graphite,Graphite,9.4,0.47,0.13,11803.58,12812.2,-1008.6200000000008,-7.87234042553192,0.016874541452677916,True,2024-01,0.2745,False,Multivariate exception
PO-003432,2024-01-22,SUP-035,CMP-006,1839,1839,15,30.44,1,113.07,95.76,119.27,Supplier B10,KR,21,Strategic,Thermal management plate,Aluminium,28.0,0.16,0.24,55979.16,51492.0,4487.1600000000035,8.714285714285719,0.008156606851549755,True,2024-01,0.8435,False,Multivariate exception
PO-003715,2024-01-22,SUP-013,CMP-005,230,230,3,124.76,2,113.07,95.76,119.27,Supplier A14,CN,42,Approved,Battery management system,Electronics,118.0,0.08,0.09,28694.800000000003,27140.0,1554.800000000003,5.7288135593220435,0.013043478260869565,True,2024-01,0.49,False,Multivariate exception
PO-000694,2024-01-23,SUP-025,CMP-008,769,769,14,16.88,5,113.12,95.85,119.33,Supplier A26,KR,21,Preferred,High-voltage connector,Copper/Electronics,18.0,0.18,0.1,12980.72,13842.0,-861.2800000000007,-6.2222222222222285,0.018205461638491547,False,2024-01,0.8427,False,Multivariate exception
PO-001832,2024-01-23,SUP-019,CMP-008,5796,5796,113,18.07,1,113.12,95.85,119.33,Supplier A20,DE,12,Approved,High-voltage connector,Copper/Electronics,18.0,0.18,0.1,104733.72,104328.0,405.72000000000116,0.38888888888888307,0.019496204278812976,True,2024-01,0.438,False,Multivariate exception
PO-000821,2024-01-23,SUP-043,CMP-004,3978,3978,77,83.48,6,113.12,95.85,119.33,Supplier B18,CZ,17,Approved,Battery cell,Multi-material,74.0,0.52,0.18,332083.44,294372.0,37711.44,12.810810810810814,0.019356460532931122,False,2024-01,1.7345,False,Multivariate exception
PO-001672,2024-01-23,SUP-001,CMP-007,3020,3020,23,43.13,-2,113.12,95.85,119.33,Supplier A02,PL,19,Preferred,Module housing,Aluminium,42.0,0.18,0.26,130252.6,126840.0,3412.600000000006,2.6904761904761987,0.0076158940397350995,True,2024-01,0.0494,False,Multivariate exception
PO-003332,2024-01-23,SUP-011,CMP-002,3505,3505,90,4.83,0,113.12,95.85,119.33,Supplier A12,DE,12,Preferred,Cell casing,Aluminium,4.8,0.22,0.2,16929.15,16824.0,105.15000000000146,0.6250000000000089,0.025677603423680456,True,2024-01,0.8236,False,Multivariate exception
PO-000284,2024-01-24,SUP-009,CMP-004,3029,3029,59,79.48,4,113.17,95.93,119.39,Supplier A10,CN,42,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,240744.92,224146.0,16598.920000000013,7.405405405405419,0.019478375701551667,False,2024-01,0.9842,False,Multivariate exception
PO-002053,2024-01-24,SUP-033,CMP-007,525,525,9,42.75,1,113.17,95.93,119.39,Supplier B08,KR,21,Approved,Module housing,Aluminium,42.0,0.18,0.26,22443.75,22050.0,393.75,1.7857142857142794,0.017142857142857144,True,2024-01,0.2912,False,Multivariate exception
PO-002156,2024-01-24,SUP-003,CMP-003,4620,4620,125,7.42,-1,113.17,95.93,119.39,Supplier A04,KR,21,Approved,Copper busbar,Copper,7.2,0.4,0.11,34280.4,33264.0,1016.4000000000015,3.0555555555555447,0.027056277056277056,True,2024-01,0.9148,False,Multivariate exception
PO-002765,2024-01-24,SUP-040,CMP-009,1991,1991,4,12.56,4,113.17,95.93,119.39,Supplier B15,KR,21,Preferred,Pack seal & insulation,Polymers,13.0,0.06,0.14,25006.960000000003,25883.0,-876.0399999999972,-3.384615384615386,0.0020090406830738324,False,2024-01,0.5723,False,Multivariate exception
PO-000476,2024-01-24,SUP-020,CMP-004,5589,5589,43,86.15,3,113.17,95.93,119.39,Supplier A21,KR,21,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,481492.35000000003,413586.0,67906.35000000003,16.418918918918934,0.007693684022186438,False,2024-01,1.8979,False,High unit-price variance
PO-004591,2024-01-24,SUP-043,CMP-004,1856,1856,25,82.58,3,113.17,95.93,119.39,Supplier B18,CZ,17,Approved,Battery cell,Multi-material,74.0,0.52,0.18,153268.48,137344.0,15924.48000000001,11.594594594594598,0.013469827586206896,False,2024-01,1.2828,False,Multivariate exception
PO-001357,2024-01-24,SUP-053,CMP-003,997,997,15,7.26,0,113.17,95.93,119.39,Supplier C02,CZ,17,Preferred,Copper busbar,Copper,7.2,0.4,0.11,7238.219999999999,7178.400000000001,59.8199999999988,0.8333333333333304,0.015045135406218655,True,2024-01,0.1604,False,Multivariate exception
PO-001499,2024-01-24,SUP-051,CMP-006,3028,3028,43,29.99,-2,113.17,95.93,119.39,Supplier B26,KR,21,Approved,Thermal management plate,Aluminium,28.0,0.16,0.24,90809.72,84784.0,6025.720000000001,7.107142857142845,0.014200792602377808,True,2024-01,0.6407,False,Multivariate exception
PO-002490,2024-01-25,SUP-044,CMP-007,3659,3659,136,44.12,0,113.22,96.01,119.44,Supplier B19,DE,12,Approved,Module housing,Aluminium,42.0,0.18,0.26,161435.08,153678.0,7757.079999999987,5.047619047619034,0.03716862530746105,True,2024-01,1.582,False,Multivariate exception
PO-004237,2024-01-25,SUP-026,CMP-007,3409,3409,163,39.63,-2,113.22,96.01,119.44,Supplier B01,DE,12,Approved,Module housing,Aluminium,42.0,0.18,0.26,135098.67,143178.0,-8079.329999999987,-5.642857142857139,0.047814608389557055,True,2024-01,2.2045,False,High defect rate
PO-000872,2024-01-25,SUP-021,CMP-006,4921,4921,92,30.87,0,113.22,96.01,119.44,Supplier A22,DE,12,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,151911.27000000002,137788.0,14123.270000000019,10.250000000000004,0.018695387116439748,True,2024-01,1.1156,False,Multivariate exception
PO-003071,2024-01-25,SUP-025,CMP-003,5087,5087,135,6.81,3,113.22,96.01,119.44,Supplier A26,KR,21,Preferred,Copper busbar,Copper,7.2,0.4,0.11,34642.47,36626.4,-1983.9300000000003,-5.41666666666667,0.026538234715942598,False,2024-01,0.9567,False,Multivariate exception
PO-000303,2024-01-26,SUP-002,CMP-005,305,305,4,111.13,0,113.27,96.08,119.5,Supplier A03,PL,19,Strategic,Battery management system,Electronics,118.0,0.08,0.09,33894.65,35990.0,-2095.3499999999985,-5.82203389830509,0.013114754098360656,True,2024-01,0.04,False,Multivariate exception
PO-001816,2024-01-26,SUP-028,CMP-001,5256,5256,103,9.69,-1,113.27,96.08,119.5,Supplier B03,CN,42,Approved,Anode graphite,Graphite,9.4,0.47,0.13,50930.64,49406.4,1524.239999999998,3.0851063829787195,0.019596651445966513,True,2024-01,0.4557,False,Multivariate exception
PO-002213,2024-01-26,SUP-013,CMP-005,1883,1883,31,118.36,1,113.27,96.08,119.5,Supplier A14,CN,42,Approved,Battery management system,Electronics,118.0,0.08,0.09,222871.88,222194.0,677.8800000000047,0.30508474576271816,0.016463090812533193,True,2024-01,0.2488,False,Multivariate exception
PO-003006,2024-01-26,SUP-050,CMP-003,5270,5270,27,7.25,0,113.27,96.08,119.5,Supplier B25,CZ,17,Strategic,Copper busbar,Copper,7.2,0.4,0.11,38207.5,37944.0,263.5,0.694444444444442,0.005123339658444023,True,2024-01,0.0,False,Multivariate exception
PO-000632,2024-01-26,SUP-007,CMP-006,391,391,3,27.61,7,113.27,96.08,119.5,Supplier A08,DE,12,Strategic,Thermal management plate,Aluminium,28.0,0.16,0.24,10795.51,10948.0,-152.48999999999978,-1.3928571428571401,0.0076726342710997444,False,2024-01,1.1447,False,Late delivery
PO-000746,2024-01-26,SUP-033,CMP-007,437,437,6,45.63,1,113.27,96.08,119.5,Supplier B08,KR,21,Approved,Module housing,Aluminium,42.0,0.18,0.26,19940.31,18354.0,1586.3100000000013,8.642857142857153,0.013729977116704805,True,2024-01,0.8377,False,Multivariate exception
PO-001192,2024-01-27,SUP-019,CMP-006,4243,4243,154,36.31,-4,113.31,96.16,119.56,Supplier A20,DE,12,Approved,Thermal management plate,Aluminium,28.0,0.16,0.24,154063.33000000002,118804.0,35259.330000000016,29.678571428571445,0.036295074239924584,True,2024-01,3.9013,True,High unit-price variance
PO-001335,2024-01-27,SUP-019,CMP-000,1554,1554,24,35.57,2,113.31,96.16,119.56,Supplier A20,DE,12,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,55275.78,48174.0,7101.779999999999,14.741935483870972,0.015444015444015444,True,2024-01,1.6596,False,High unit-price variance
PO-001366,2024-01-27,SUP-000,CMP-000,3664,3664,43,36.52,1,113.31,96.16,119.56,Supplier A01,HU,24,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,133809.28,113584.0,20225.28,17.80645161290324,0.011735807860262008,True,2024-01,2.0421,False,High unit-price variance
PO-001099,2024-01-27,SUP-023,CMP-004,1850,1850,10,84.25,-1,113.31,96.16,119.56,Supplier A24,DE,12,Approved,Battery cell,Multi-material,74.0,0.52,0.18,155862.5,136900.0,18962.5,13.85135135135136,0.005405405405405406,True,2024-01,1.5207,False,Multivariate exception
PO-000500,2024-01-27,SUP-008,CMP-004,763,763,11,83.89,3,113.31,96.16,119.56,Supplier A09,CN,42,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,64008.07,56462.0,7546.07,13.364864864864856,0.014416775884665793,False,2024-01,1.5106,False,Multivariate exception
PO-003859,2024-01-27,SUP-045,CMP-002,2297,2297,13,5.17,-1,113.31,96.16,119.56,Supplier B20,DE,12,Approved,Cell casing,Aluminium,4.8,0.22,0.2,11875.49,11025.6,849.8899999999994,7.708333333333339,0.0056595559425337396,True,2024-01,0.7109,False,Multivariate exception
PO-004182,2024-01-27,SUP-040,CMP-005,3279,3279,14,123.89,-4,113.31,96.16,119.56,Supplier B15,KR,21,Preferred,Battery management system,Electronics,118.0,0.08,0.09,406235.31,386922.0,19313.309999999998,4.991525423728804,0.004269594388533089,True,2024-01,0.3527,False,Multivariate exception
PO-003993,2024-01-27,SUP-047,CMP-009,3830,3830,42,13.29,2,113.31,96.16,119.56,Supplier B22,HU,24,Preferred,Pack seal & insulation,Polymers,13.0,0.06,0.14,50900.7,49790.0,1110.699999999997,2.230769230769214,0.010966057441253264,True,2024-01,0.1908,False,Multivariate exception
PO-003277,2024-01-28,SUP-006,CMP-004,1926,1926,28,77.79,-1,113.36,96.24,119.62,Supplier A07,CN,42,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,149823.54,142524.0,7299.540000000008,5.121621621621619,0.014537902388369679,True,2024-01,0.3916,False,Multivariate exception
PO-001389,2024-01-29,SUP-052,CMP-007,4034,4034,36,48.02,3,113.41,96.32,119.67,Supplier C01,DE,12,Approved,Module housing,Aluminium,42.0,0.18,0.26,193712.68000000002,169428.0,24284.680000000022,14.333333333333332,0.008924144769459593,False,2024-01,1.6295,False,Multivariate exception
PO-004377,2024-01-29,SUP-035,CMP-003,1304,1304,20,7.35,3,113.41,96.32,119.67,Supplier B10,KR,21,Strategic,Copper busbar,Copper,7.2,0.4,0.11,9584.4,9388.800000000001,195.59999999999854,2.083333333333326,0.015337423312883436,False,2024-01,0.4213,False,Multivariate exception
PO-004408,2024-01-29,SUP-012,CMP-006,2468,2468,64,28.13,4,113.41,96.32,119.67,Supplier A13,HU,24,Strategic,Thermal management plate,Aluminium,28.0,0.16,0.24,69424.84,69104.0,320.8399999999965,0.4642857142857171,0.02593192868719611,False,2024-01,1.016,False,Multivariate exception
PO-002249,2024-01-29,SUP-042,CMP-005,1657,1657,23,127.61,-4,113.41,96.32,119.67,Supplier B17,DE,12,Approved,Battery management system,Electronics,118.0,0.08,0.09,211449.77,195526.0,15923.76999999999,8.144067796610166,0.01388050694025347,True,2024-01,0.7733,False,Multivariate exception
PO-003847,2024-01-29,SUP-002,CMP-005,3956,3956,52,121.64,0,113.41,96.32,119.67,Supplier A03,PL,19,Strategic,Battery management system,Electronics,118.0,0.08,0.09,481207.84,466808.0,14399.840000000026,3.0847457627118713,0.01314459049544995,True,2024-01,0.1096,False,Multivariate exception
PO-003658,2024-01-29,SUP-029,CMP-002,2753,2753,52,4.75,4,113.41,96.32,119.67,Supplier B04,DE,12,Strategic,Cell casing,Aluminium,4.8,0.22,0.2,13076.75,13214.4,-137.64999999999964,-1.041666666666663,0.01888848528877588,False,2024-01,0.6983,False,Multivariate exception
PO-001702,2024-01-29,SUP-025,CMP-007,5592,5592,125,43.55,4,113.41,96.32,119.67,Supplier A26,KR,21,Preferred,Module housing,Aluminium,42.0,0.18,0.26,243531.59999999998,234864.0,8667.599999999977,3.6904761904761774,0.022353361945636623,False,2024-01,0.8603,False,Multivariate exception
PO-002444,2024-01-29,SUP-046,CMP-000,778,778,39,33.05,2,113.41,96.32,119.67,Supplier B21,KR,21,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,25712.899999999998,24118.0,1594.8999999999978,6.612903225806432,0.05012853470437018,True,2024-01,2.4237,False,High defect rate
PO-004724,2024-01-29,SUP-029,CMP-009,3500,3500,107,13.56,1,113.41,96.32,119.67,Supplier B04,DE,12,Strategic,Pack seal & insulation,Polymers,13.0,0.06,0.14,47460.0,45500.0,1960.0,4.307692307692301,0.030571428571428572,True,2024-01,1.159,False,Multivariate exception
PO-002598,2024-01-29,SUP-004,CMP-004,3493,3493,165,78.77,5,113.41,96.32,119.67,Supplier A05,PL,19,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,275143.61,258482.0,16661.609999999986,6.445945945945941,0.047237331806470086,False,2024-01,2.3624,False,High defect rate
PO-002256,2024-01-30,SUP-053,CMP-007,4107,4107,32,43.68,0,113.46,96.4,119.73,Supplier C02,CZ,17,Preferred,Module housing,Aluminium,42.0,0.18,0.26,179393.76,172494.0,6899.760000000009,4.0000000000000036,0.007791575359142927,True,2024-01,0.222,False,Multivariate exception
PO-000878,2024-01-30,SUP-052,CMP-003,2948,2948,38,7.36,3,113.46,96.4,119.73,Supplier C01,DE,12,Approved,Copper busbar,Copper,7.2,0.4,0.11,21697.280000000002,21225.600000000002,471.6800000000003,2.2222222222222143,0.012890094979647219,False,2024-01,0.3824,False,Multivariate exception
PO-003752,2024-01-30,SUP-030,CMP-004,3573,3573,44,79.84,5,113.46,96.4,119.73,Supplier B05,CZ,17,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,285268.32,264402.0,20866.320000000007,7.8918918918919,0.012314581584102995,False,2024-01,1.0596,False,Multivariate exception
PO-001635,2024-01-30,SUP-035,CMP-003,1929,1929,9,7.78,2,113.46,96.4,119.73,Supplier B10,KR,21,Strategic,Copper busbar,Copper,7.2,0.4,0.11,15007.62,13888.800000000001,1118.8199999999997,8.05555555555555,0.004665629860031105,True,2024-01,0.7803,False,Multivariate exception
PO-000503,2024-01-30,SUP-009,CMP-004,1482,1482,38,85.14,3,113.46,96.4,119.73,Supplier A10,CN,42,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,126177.48,109668.0,16509.479999999996,15.054054054054046,0.02564102564102564,False,2024-01,1.9079,False,High unit-price variance
PO-004341,2024-01-30,SUP-000,CMP-000,2657,2657,15,35.18,2,113.46,96.4,119.73,Supplier A01,HU,24,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,93473.26,82367.0,11106.259999999995,13.483870967741929,0.005645464809936018,True,2024-01,1.4846,False,Multivariate exception
PO-004648,2024-01-31,SUP-020,CMP-005,5407,5407,49,119.79,1,113.51,96.47,119.78,Supplier A21,KR,21,Preferred,Battery management system,Electronics,118.0,0.08,0.09,647704.53,638026.0,9678.530000000028,1.5169491525423684,0.009062326613648974,True,2024-01,0.0,False,Multivariate exception
PO-002043,2024-01-31,SUP-017,CMP-001,5751,5751,103,9.71,1,113.51,96.47,119.78,Supplier A18,PL,19,Approved,Anode graphite,Graphite,9.4,0.47,0.13,55842.21000000001,54059.4,1782.810000000005,3.297872340425534,0.017909928708050773,True,2024-01,0.3629,False,Multivariate exception
PO-001473,2024-01-31,SUP-034,CMP-000,5672,5672,37,34.92,1,113.51,96.47,119.78,Supplier B09,CN,42,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,198066.24000000002,175832.0,22234.24000000002,12.645161290322582,0.00652327221438646,True,2024-01,1.3617,False,Multivariate exception
PO-002575,2024-01-31,SUP-006,CMP-007,3946,3946,36,45.19,4,113.51,96.47,119.78,Supplier A07,CN,42,Preferred,Module housing,Aluminium,42.0,0.18,0.26,178319.74,165732.0,12587.73999999999,7.595238095238099,0.00912316269640142,False,2024-01,0.9011,False,Multivariate exception
PO-004646,2024-01-31,SUP-011,CMP-006,3119,3119,24,30.21,3,113.51,96.47,119.78,Supplier A12,DE,12,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,94224.99,87332.0,6892.990000000005,7.892857142857146,0.0076947739660147485,False,2024-01,0.8283,False,Multivariate exception
PO-001163,2024-01-31,SUP-018,CMP-001,3631,3631,44,9.59,-1,113.51,96.47,119.78,Supplier A19,CN,42,Preferred,Anode graphite,Graphite,9.4,0.47,0.13,34821.29,34131.4,689.8899999999994,2.02127659574467,0.012117873863949325,True,2024-01,0.0,False,Multivariate exception
PO-003428,2024-01-31,SUP-019,CMP-001,3687,3687,48,9.97,-2,113.51,96.47,119.78,Supplier A20,DE,12,Approved,Anode graphite,Graphite,9.4,0.47,0.13,36759.39,34657.8,2101.5899999999965,6.063829787234054,0.013018714401952807,True,2024-01,0.4952,False,Multivariate exception
